podCount,alpha,replicaCount,nodeCount,CCR,CTV,TCR,stageCount,MPEFT,MPEFTSLR,IPPTS,IPPTSSLR,HWS,HWSSLR
900,0.2,8,4,1.0,0.5,0.5,16,96952,4.098,78734,3.328,57880,2.447
900,0.2,8,4,1.0,0.5,1.0,2,14458,4.788,14425,4.837,8985,2.976
900,0.2,8,4,1.0,0.5,1.0,4,28774,5.406,23332,4.383,17375,3.264
900,0.2,8,4,1.0,0.5,1.0,8,57338,5.059,55920,4.934,34806,3.071
900,0.2,8,4,1.0,0.5,1.0,16,112792,4.768,92112,3.894,68766,2.907
900,0.2,8,4,1.0,0.5,2.0,2,18129,6.033,18137,6.007,12034,3.985
900,0.2,8,4,1.0,0.5,2.0,4,36800,6.913,36843,6.578,22707,4.266
900,0.2,8,4,1.0,0.5,2.0,8,74094,6.482,71944,6.348,45679,4.031
900,0.2,8,4,1.0,0.5,2.0,16,141978,6.002,116962,4.572,91240,3.857
900,0.2,8,4,1.0,0.5,5.0,2,30802,10.201,29885,9.898,20104,6.658
900,0.2,8,4,1.0,0.5,5.0,4,60217,11.313,48605,9.131,38591,7.217
900,0.2,8,4,1.0,0.5,5.0,8,125921,11.111,119161,10.515,80821,7.132
900,0.2,8,4,1.0,0.5,5.0,16,236972,10.017,187996,7.947,146306,6.184
900,0.2,8,4,1.0,1.0,0.2,2,12162,4.264,12227,4.286,7459,2.615
900,0.2,8,4,1.0,1.0,0.2,4,24024,4.777,24040,4.781,14531,1.687
900,0.2,8,4,1.0,1.0,0.2,8,47505,4.437,39863,4.091,28557,2.667
900,0.2,8,4,1.0,1.0,0.2,16,94903,4.246,79935,3.577,57369,2.567
900,0.2,8,4,1.0,1.0,0.5,2,13400,4.698,13421,4.705,8438,2.958
900,0.2,8,4,1.0,1.0,0.5,4,26367,5.243,22599,4.494,16361,3.254
900,0.2,8,4,1.0,1.0,0.5,8,52400,4.894,44508,3.756,31817,2.972
900,0.2,8,4,1.0,1.0,0.5,16,103017,4.609,98647,4.414,64307,2.877
900,0.2,8,4,1.0,1.0,1.0,2,15332,5.713,14874,5.214,9808,3.438
900,0.2,8,4,1.0,1.0,1.0,4,30472,6.060,25716,5.114,18957,3.770
900,0.2,8,4,1.0,1.0,1.0,8,59776,5.583,49291,4.604,38078,3.556
900,0.2,8,4,1.0,1.0,1.0,16,119421,5.343,101282,4.532,76555,3.425
900,0.2,8,4,1.0,1.0,2.0,2,19604,6.872,18822,6.598,12978,4.550
900,0.2,8,4,1.0,1.0,2.0,4,38350,7.626,31586,6.281,25084,4.988
900,0.2,8,4,1.0,1.0,2.0,8,75132,7.017,61979,5.789,47952,4.170
900,0.2,8,4,1.0,1.0,2.0,16,151387,6.774,125424,5.612,97293,4.353
900,0.2,8,4,1.0,1.0,5.0,2,31241,10.952,29542,10.356,21407,10.108
900,0.2,8,4,1.0,1.0,5.0,4,63653,12.658,49405,9.825,40598,6.675
900,0.2,8,4,1.0,1.0,5.0,8,124681,11.645,103625,9.679,79322,7.409
900,0.2,8,4,1.0,1.0,5.0,16,247153,10.338,204339,9.143,167322,7.487
900,0.2,8,4,1.0,2.0,0.2,2,14910,6.440,17790,6.926,11285,4.393
900,0.2,8,4,1.0,2.0,0.2,4,34419,7.601,34530,7.626,22059,4.871
900,0.2,8,4,1.0,2.0,0.2,8,67256,6.976,53278,5.526,43239,4.485
900,0.2,8,4,1.0,2.0,0.2,16,135351,6.725,134828,6.699,86584,4.413
900,0.2,8,4,1.0,2.0,0.5,2,18925,7.368,18943,7.466,12296,4.787
900,0.2,8,4,1.0,2.0,0.5,4,37111,8.195,33877,6.839,23740,5.243
900,0.2,8,4,1.0,2.0,0.5,8,72802,7.551,57369,5.950,47016,4.877
900,0.2,8,4,1.0,2.0,0.5,16,145191,7.214,132299,6.574,93504,4.646
900,0.2,8,4,1.0,2.0,1.0,2,20842,8.114,21027,8.186,13613,5.300
900,0.2,8,4,1.0,2.0,1.0,4,40350,8.911,33412,7.379,26913,5.943
900,0.2,8,4,1.0,2.0,1.0,8,79738,8.271,72262,7.495,52144,5.409
900,0.2,8,4,1.0,2.0,1.0,16,160273,7.964,161328,8.016,103540,5.145
900,0.2,8,4,1.0,2.0,2.0,2,24833,9.668,19335,7.527,16965,6.605
