podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.5,0.4,4,8,10.0,0.1,326067,0.858,336285,0.857,300134,0.907
100,0.5,0.4,4,8,10.0,0.1,256201,0.887,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.1,372536,0.798,371927,0.805,343008,0.836
100,0.5,0.4,4,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.1,265030,0.498,264803,0.504,265617,0.495
100,0.5,0.4,4,8,10.0,0.1,264531,0.857,252675,0.825,241079,0.842
100,0.5,0.4,4,8,10.0,0.1,276943,0.563,283721,0.576,261376,0.581
100,0.5,0.4,4,8,10.0,0.1,178724,0.822,198394,0.757,157286,0.910
100,0.5,0.4,4,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.1,296416,0.500,309199,0.488,261402,0.518
100,0.5,0.4,4,8,10.0,0.5,298603,0.845,315875,0.854,284321,0.875
100,0.5,0.4,4,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.5,353928,0.802,338285,0.768,306724,0.851
100,0.5,0.4,4,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.5,254400,0.469,243601,0.491,230364,0.493
100,0.5,0.4,4,8,10.0,0.5,208470,0.855,208956,0.869,213112,0.798
100,0.5,0.4,4,8,10.0,0.5,243486,0.586,244589,0.582,226548,0.576
100,0.5,0.4,4,8,10.0,0.5,164949,0.815,184280,0.750,148421,0.869
100,0.5,0.4,4,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,0.5,273049,0.476,239175,0.503,207731,0.491
100,0.5,0.4,4,8,10.0,1.0,242654,0.856,276718,0.853,243804,0.903
100,0.5,0.4,4,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,1.0,317800,0.802,310247,0.815,281940,0.830
100,0.5,0.4,4,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,1.0,202614,0.485,211731,0.497,204166,0.488
100,0.5,0.4,4,8,10.0,1.0,176642,0.867,187329,0.839,190586,0.888
