podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.2,0.4,6,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,0.1,187062,0.945,190005,0.930,156686,1.104
100,0.2,0.4,6,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,0.1,623401,0.667,656414,0.667,586217,0.667
100,0.2,0.4,6,8,10.0,0.1,507119,0.444,520620,0.444,474255,0.444
100,0.2,0.4,6,8,10.0,0.1,563973,0.381,600130,0.381,509111,0.381
100,0.2,0.4,6,8,10.0,0.5,214655,0.858,208331,0.897,182280,0.978
100,0.2,0.4,6,8,10.0,0.5,528818,0.381,578729,0.381,494008,0.381
100,0.2,0.4,6,8,10.0,0.5,212776,0.689,225677,0.669,157756,0.875
100,0.2,0.4,6,8,10.0,0.5,499570,0.444,514520,0.444,454559,0.444
100,0.2,0.4,6,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,0.5,165555,0.935,168885,0.916,134251,1.120
100,0.2,0.4,6,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,0.5,566860,0.667,598329,0.667,496187,0.667
100,0.2,0.4,6,8,10.0,0.5,447721,0.444,473192,0.444,397134,0.444
100,0.2,0.4,6,8,10.0,0.5,495548,0.381,533753,0.381,440962,0.381
100,0.2,0.4,6,8,10.0,1.0,197554,0.850,190541,0.857,158332,0.984
100,0.2,0.4,6,8,10.0,1.0,475074,0.381,524832,0.381,412207,0.381
100,0.2,0.4,6,8,10.0,1.0,207994,0.653,200945,0.687,148316,0.865
100,0.2,0.4,6,8,10.0,1.0,430351,0.444,446987,0.444,390116,0.444
100,0.2,0.4,6,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,1.0,145582,0.921,144208,0.931,119127,1.089
100,0.2,0.4,6,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,1.0,503509,0.667,554547,0.667,461629,0.667
100,0.2,0.4,6,8,10.0,1.0,394031,0.444,417779,0.444,360859,0.444
100,0.2,0.4,6,8,10.0,1.0,447144,0.381,481572,0.381,377815,0.381
100,0.2,0.4,6,8,10.0,2.0,170085,0.817,165718,0.887,148844,0.837
100,0.2,0.4,6,8,10.0,2.0,391813,0.381,460235,0.381,330492,0.381
100,0.2,0.4,6,8,10.0,2.0,170550,0.695,168496,0.721,129048,0.830
100,0.2,0.4,6,8,10.0,2.0,339299,0.444,356289,0.444,304276,0.444
100,0.2,0.4,6,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,2.0,112904,0.940,116163,0.913,101336,1.028
100,0.2,0.4,6,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,8,10.0,2.0,425024,0.667,483472,0.667,375270,0.667
100,0.2,0.4,6,8,10.0,2.0,319367,0.444,416173,0.444,285779,0.444
100,0.2,0.4,6,8,10.0,2.0,355712,0.381,378937,0.381,293773,0.381
100,0.2,0.4,6,16,0.5,0.1,154370,0.693,160874,0.691,153156,0.661
100,0.2,0.4,6,16,0.5,0.1,320544,0.372,332449,0.366,265654,0.460
100,0.2,0.4,6,16,0.5,0.1,127154,0.529,148796,0.521,125260,0.546
100,0.2,0.4,6,16,0.5,0.1,298802,0.430,286043,0.447,264655,0.458
100,0.2,0.4,6,16,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,0.1,139997,0.746,148991,0.732,141001,0.728
100,0.2,0.4,6,16,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,0.1,302791,0.702,327562,0.669,271675,0.748
100,0.2,0.4,6,16,0.5,0.1,295598,0.439,296554,0.445,0,0.000
100,0.2,0.4,6,16,0.5,0.1,299078,0.383,302211,0.389,251951,0.390
100,0.2,0.4,6,16,0.5,0.5,136673,0.692,151403,0.681,153158,0.582
100,0.2,0.4,6,16,0.5,0.5,289260,0.376,307978,0.360,256112,0.377
100,0.2,0.4,6,16,0.5,0.5,134842,0.499,137256,0.516,112899,0.545
100,0.2,0.4,6,16,0.5,0.5,266496,0.427,264012,0.443,238113,0.453
100,0.2,0.4,6,16,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,0.5,119233,0.781,130342,0.744,124219,0.715
100,0.2,0.4,6,16,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,0.5,304835,0.643,295993,0.681,268265,0.686
100,0.2,0.4,6,16,0.5,0.5,252201,0.451,253996,0.449,227600,0.481
100,0.2,0.4,6,16,0.5,0.5,279655,0.370,291257,0.387,223949,0.414
100,0.2,0.4,6,16,0.5,1.0,133414,0.646,132728,0.687,133870,0.592
100,0.2,0.4,6,16,0.5,1.0,264254,0.368,285703,0.354,213704,0.391
100,0.2,0.4,6,16,0.5,1.0,147890,0.417,119005,0.541,88302,0.615
100,0.2,0.4,6,16,0.5,1.0,223907,0.441,216672,0.470,194561,0.468
100,0.2,0.4,6,16,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,1.0,110575,0.736,120837,0.729,110595,0.705
100,0.2,0.4,6,16,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,1.0,263118,0.675,264311,0.673,227530,0.706
100,0.2,0.4,6,16,0.5,1.0,227453,0.444,255267,0.411,206546,0.456
100,0.2,0.4,6,16,0.5,1.0,248985,0.368,246768,0.387,194903,0.402
100,0.2,0.4,6,16,0.5,2.0,105378,0.678,106451,0.699,112822,0.577
100,0.2,0.4,6,16,0.5,2.0,217864,0.377,242434,0.355,178452,0.390
100,0.2,0.4,6,16,0.5,2.0,127339,0.390,82899,0.610,86857,0.460
100,0.2,0.4,6,16,0.5,2.0,162389,0.463,178069,0.455,153537,0.468
100,0.2,0.4,6,16,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,2.0,93429,0.705,87636,0.795,81518,0.769
100,0.2,0.4,6,16,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,0.5,2.0,224653,0.660,227654,0.677,181270,0.700
100,0.2,0.4,6,16,0.5,2.0,190869,0.428,185772,0.454,159124,0.460
100,0.2,0.4,6,16,0.5,2.0,190309,0.377,202491,0.388,170636,0.381
100,0.2,0.4,6,16,1.0,0.1,154370,0.693,160874,0.691,171182,0.611
100,0.2,0.4,6,16,1.0,0.1,320544,0.372,332449,0.366,282857,0.389
100,0.2,0.4,6,16,1.0,0.1,151408,0.493,148796,0.521,125260,0.549
100,0.2,0.4,6,16,1.0,0.1,298802,0.430,299460,0.440,266529,0.464
100,0.2,0.4,6,16,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,0.1,139997,0.746,148991,0.732,132481,0.773
100,0.2,0.4,6,16,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,0.1,302791,0.702,327562,0.669,306478,0.665
100,0.2,0.4,6,16,1.0,0.1,295598,0.439,332402,0.417,260143,0.466
100,0.2,0.4,6,16,1.0,0.1,299078,0.383,302211,0.389,234868,0.453
100,0.2,0.4,6,16,1.0,0.5,150342,0.683,151403,0.681,158893,0.570
100,0.2,0.4,6,16,1.0,0.5,289260,0.376,307978,0.360,250830,0.389
100,0.2,0.4,6,16,1.0,0.5,134842,0.499,137256,0.516,113364,0.538
100,0.2,0.4,6,16,1.0,0.5,270425,0.437,261308,0.464,233109,0.462
100,0.2,0.4,6,16,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,0.5,119233,0.781,130342,0.744,117953,0.770
100,0.2,0.4,6,16,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,0.5,306641,0.594,295993,0.681,259766,0.704
100,0.2,0.4,6,16,1.0,0.5,252201,0.451,253996,0.449,241571,0.473
100,0.2,0.4,6,16,1.0,0.5,279655,0.370,277272,0.384,243831,0.384
100,0.2,0.4,6,16,1.0,1.0,133414,0.646,132728,0.687,136750,0.587
100,0.2,0.4,6,16,1.0,1.0,264254,0.368,285703,0.354,221071,0.389
100,0.2,0.4,6,16,1.0,1.0,147890,0.417,119005,0.541,99283,0.545
100,0.2,0.4,6,16,1.0,1.0,223907,0.441,216672,0.470,202834,0.463
100,0.2,0.4,6,16,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,1.0,121061,0.688,120837,0.729,105083,0.769
100,0.2,0.4,6,16,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,1.0,263118,0.675,260473,0.692,229166,0.711
100,0.2,0.4,6,16,1.0,1.0,227453,0.444,239088,0.443,181848,0.528
100,0.2,0.4,6,16,1.0,1.0,248985,0.368,246768,0.387,204623,0.409
100,0.2,0.4,6,16,1.0,2.0,105378,0.678,106451,0.699,120159,0.548
100,0.2,0.4,6,16,1.0,2.0,214997,0.375,242434,0.355,179494,0.391
100,0.2,0.4,6,16,1.0,2.0,104478,0.475,82899,0.610,80170,0.554
100,0.2,0.4,6,16,1.0,2.0,162389,0.463,178069,0.455,158372,0.469
100,0.2,0.4,6,16,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,2.0,84832,0.774,87636,0.795,87213,0.748
100,0.2,0.4,6,16,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,1.0,2.0,224653,0.660,227654,0.677,184619,0.697
100,0.2,0.4,6,16,1.0,2.0,190869,0.428,0,0.000,163471,0.472
100,0.2,0.4,6,16,1.0,2.0,190309,0.377,202491,0.388,160245,0.418
100,0.2,0.4,6,16,5.0,0.1,154370,0.693,160874,0.691,180814,0.559
100,0.2,0.4,6,16,5.0,0.1,320544,0.372,332449,0.366,284628,0.382
100,0.2,0.4,6,16,5.0,0.1,151408,0.493,148796,0.521,125260,0.545
100,0.2,0.4,6,16,5.0,0.1,298802,0.430,299460,0.440,250723,0.501
100,0.2,0.4,6,16,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,0.1,139997,0.746,147043,0.734,156637,0.644
100,0.2,0.4,6,16,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,0.1,302791,0.702,327562,0.669,291205,0.693
100,0.2,0.4,6,16,5.0,0.1,295598,0.439,296554,0.445,260033,0.455
100,0.2,0.4,6,16,5.0,0.1,299078,0.383,302211,0.389,276326,0.387
100,0.2,0.4,6,16,5.0,0.5,132996,0.418,151403,0.681,117128,0.784
100,0.2,0.4,6,16,5.0,0.5,307844,0.376,307978,0.360,256930,0.376
100,0.2,0.4,6,16,5.0,0.5,134842,0.499,137256,0.516,108758,0.560
100,0.2,0.4,6,16,5.0,0.5,266496,0.427,264012,0.443,226345,0.468
100,0.2,0.4,6,16,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,0.5,132798,0.745,130342,0.744,119203,0.742
100,0.2,0.4,6,16,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,0.5,304835,0.643,295993,0.681,260706,0.684
100,0.2,0.4,6,16,5.0,0.5,252201,0.451,253996,0.449,226291,0.459
100,0.2,0.4,6,16,5.0,0.5,279655,0.370,277272,0.384,230496,0.412
100,0.2,0.4,6,16,5.0,1.0,133414,0.646,132728,0.687,118986,0.686
100,0.2,0.4,6,16,5.0,1.0,264254,0.368,268500,0.367,225905,0.386
100,0.2,0.4,6,16,5.0,1.0,111365,0.501,119005,0.541,93484,0.576
100,0.2,0.4,6,16,5.0,1.0,223907,0.441,216672,0.470,201102,0.453
100,0.2,0.4,6,16,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,1.0,110575,0.736,118365,0.739,105033,0.737
100,0.2,0.4,6,16,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,1.0,263118,0.675,260473,0.692,228277,0.708
100,0.2,0.4,6,16,5.0,1.0,227453,0.444,252463,0.414,202193,0.446
100,0.2,0.4,6,16,5.0,1.0,248985,0.368,246768,0.387,199168,0.414
100,0.2,0.4,6,16,5.0,2.0,105378,0.678,106451,0.699,101411,0.627
100,0.2,0.4,6,16,5.0,2.0,217864,0.377,242434,0.355,182816,0.374
100,0.2,0.4,6,16,5.0,2.0,108758,0.457,82899,0.610,78558,0.557
100,0.2,0.4,6,16,5.0,2.0,162389,0.463,178069,0.455,158645,0.449
100,0.2,0.4,6,16,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,2.0,93429,0.705,87636,0.795,94980,0.740
100,0.2,0.4,6,16,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,5.0,2.0,224653,0.660,227654,0.677,186506,0.666
100,0.2,0.4,6,16,5.0,2.0,190869,0.428,185772,0.454,157744,0.487
100,0.2,0.4,6,16,5.0,2.0,190309,0.377,202491,0.388,156496,0.413
100,0.2,0.4,6,16,10.0,0.1,154370,0.693,160874,0.691,151883,0.658
100,0.2,0.4,6,16,10.0,0.1,320544,0.372,332449,0.366,259489,0.444
100,0.2,0.4,6,16,10.0,0.1,151408,0.493,148796,0.521,168128,0.404
100,0.2,0.4,6,16,10.0,0.1,298802,0.430,299460,0.440,260372,0.465
100,0.2,0.4,6,16,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,0.1,138378,0.744,148991,0.732,133710,0.756
100,0.2,0.4,6,16,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,0.1,302791,0.702,327562,0.669,272195,0.748
100,0.2,0.4,6,16,10.0,0.1,295598,0.439,315556,0.470,256913,0.465
100,0.2,0.4,6,16,10.0,0.1,299078,0.383,302211,0.389,250196,0.404
100,0.2,0.4,6,16,10.0,0.5,136673,0.692,151403,0.681,155869,0.560
100,0.2,0.4,6,16,10.0,0.5,289260,0.376,307978,0.360,256509,0.377
100,0.2,0.4,6,16,10.0,0.5,134842,0.499,137256,0.516,149560,0.405
100,0.2,0.4,6,16,10.0,0.5,266496,0.427,264012,0.443,226780,0.461
100,0.2,0.4,6,16,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,0.5,119233,0.781,130342,0.744,115990,0.769
100,0.2,0.4,6,16,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,0.5,304835,0.643,348419,0.601,258575,0.686
100,0.2,0.4,6,16,10.0,0.5,252201,0.451,253996,0.449,245204,0.482
100,0.2,0.4,6,16,10.0,0.5,279655,0.370,277272,0.384,225291,0.413
100,0.2,0.4,6,16,10.0,1.0,133414,0.646,132728,0.687,118986,0.686
100,0.2,0.4,6,16,10.0,1.0,264254,0.368,285703,0.354,213704,0.392
100,0.2,0.4,6,16,10.0,1.0,147890,0.417,119005,0.541,132458,0.404
100,0.2,0.4,6,16,10.0,1.0,223907,0.441,216672,0.470,196322,0.457
100,0.2,0.4,6,16,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,1.0,110575,0.736,120837,0.729,99509,0.775
100,0.2,0.4,6,16,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,1.0,253866,0.697,260473,0.692,230325,0.696
100,0.2,0.4,6,16,10.0,1.0,227453,0.444,239088,0.443,197590,0.455
100,0.2,0.4,6,16,10.0,1.0,248985,0.368,246768,0.387,194485,0.414
100,0.2,0.4,6,16,10.0,2.0,105378,0.678,106451,0.699,102279,0.623
100,0.2,0.4,6,16,10.0,2.0,217864,0.377,242434,0.355,182187,0.375
100,0.2,0.4,6,16,10.0,2.0,127339,0.390,82899,0.610,109542,0.398
100,0.2,0.4,6,16,10.0,2.0,162389,0.463,178069,0.455,151365,0.455
100,0.2,0.4,6,16,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,2.0,93429,0.705,87636,0.795,83676,0.761
100,0.2,0.4,6,16,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,16,10.0,2.0,224653,0.660,227654,0.677,170315,0.703
100,0.2,0.4,6,16,10.0,2.0,190869,0.428,185772,0.454,151194,0.462
100,0.2,0.4,6,16,10.0,2.0,202947,0.394,71021,0.605,168325,0.375
100,0.2,0.4,6,32,0.5,0.1,123426,0.467,120408,0.493,90473,0.562
100,0.2,0.4,6,32,0.5,0.1,202026,0.327,196376,0.347,166208,0.392
100,0.2,0.4,6,32,0.5,0.1,94402,0.387,95453,0.407,79781,0.383
100,0.2,0.4,6,32,0.5,0.1,134600,0.488,138232,0.479,126918,0.509
100,0.2,0.4,6,32,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,0.1,88741,0.529,96030,0.512,78509,0.541
100,0.2,0.4,6,32,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,0.1,168320,0.602,148877,0.696,120881,0.813
100,0.2,0.4,6,32,0.5,0.1,128265,0.527,124384,0.544,114014,0.574
100,0.2,0.4,6,32,0.5,0.1,131024,0.426,141340,0.406,133491,0.400
100,0.2,0.4,6,32,0.5,0.5,105761,0.491,76444,0.610,82350,0.550
100,0.2,0.4,6,32,0.5,0.5,171577,0.338,158706,0.387,145087,0.399
100,0.2,0.4,6,32,0.5,0.5,85542,0.378,97638,0.367,68518,0.398
100,0.2,0.4,6,32,0.5,0.5,119062,0.495,120751,0.493,117174,0.485
100,0.2,0.4,6,32,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,0.5,77020,0.540,82644,0.525,66701,0.550
100,0.2,0.4,6,32,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,0.5,148465,0.618,126310,0.747,109675,0.793
100,0.2,0.4,6,32,0.5,0.5,109530,0.548,116002,0.523,102175,0.567
100,0.2,0.4,6,32,0.5,0.5,122625,0.421,126522,0.398,116743,0.398
100,0.2,0.4,6,32,0.5,1.0,104688,0.441,92589,0.524,75014,0.529
100,0.2,0.4,6,32,0.5,1.0,154926,0.336,139170,0.393,124371,0.408
100,0.2,0.4,6,32,0.5,1.0,76398,0.375,89800,0.361,57919,0.403
100,0.2,0.4,6,32,0.5,1.0,102843,0.492,111238,0.476,104118,0.476
100,0.2,0.4,6,32,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,1.0,69965,0.513,67760,0.557,56160,0.558
100,0.2,0.4,6,32,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,1.0,133552,0.614,108713,0.772,89854,0.855
100,0.2,0.4,6,32,0.5,1.0,101666,0.513,97637,0.537,92638,0.550
100,0.2,0.4,6,32,0.5,1.0,100274,0.427,127951,0.352,100739,0.436
100,0.2,0.4,6,32,0.5,2.0,86777,0.459,72765,0.503,62339,0.516
100,0.2,0.4,6,32,0.5,2.0,131927,0.329,109314,0.420,110306,0.373
100,0.2,0.4,6,32,0.5,2.0,60091,0.372,64831,0.413,46142,0.401
100,0.2,0.4,6,32,0.5,2.0,81805,0.497,81973,0.508,66097,0.609
100,0.2,0.4,6,32,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,2.0,57732,0.524,54766,0.560,45861,0.530
100,0.2,0.4,6,32,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,0.5,2.0,95281,0.693,103503,0.680,69049,0.898
100,0.2,0.4,6,32,0.5,2.0,85067,0.482,96897,0.446,89326,0.420
100,0.2,0.4,6,32,0.5,2.0,90039,0.375,86323,0.420,75594,0.428
100,0.2,0.4,6,32,1.0,0.1,123426,0.467,120408,0.493,92467,0.563
100,0.2,0.4,6,32,1.0,0.1,202026,0.327,196376,0.347,164799,0.400
100,0.2,0.4,6,32,1.0,0.1,87219,0.409,103515,0.379,82108,0.378
100,0.2,0.4,6,32,1.0,0.1,134600,0.488,138232,0.479,128978,0.509
100,0.2,0.4,6,32,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,0.1,88741,0.529,96030,0.512,79903,0.535
100,0.2,0.4,6,32,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,0.1,155443,0.653,148877,0.696,124360,0.791
100,0.2,0.4,6,32,1.0,0.1,128265,0.527,124384,0.544,116518,0.564
100,0.2,0.4,6,32,1.0,0.1,131024,0.426,141340,0.406,136618,0.397
100,0.2,0.4,6,32,1.0,0.5,105761,0.491,104095,0.508,82040,0.563
100,0.2,0.4,6,32,1.0,0.5,184641,0.321,158706,0.387,153746,0.387
100,0.2,0.4,6,32,1.0,0.5,85542,0.378,97638,0.367,68201,0.406
100,0.2,0.4,6,32,1.0,0.5,119062,0.495,120751,0.493,126587,0.458
100,0.2,0.4,6,32,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,0.5,77020,0.540,82644,0.525,66481,0.555
100,0.2,0.4,6,32,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,0.5,148465,0.618,126310,0.747,114599,0.754
100,0.2,0.4,6,32,1.0,0.5,109530,0.548,116002,0.523,108342,0.536
100,0.2,0.4,6,32,1.0,0.5,117459,0.413,126522,0.398,117614,0.407
100,0.2,0.4,6,32,1.0,1.0,104688,0.441,92589,0.524,88176,0.373
100,0.2,0.4,6,32,1.0,1.0,154926,0.336,125609,0.456,128105,0.403
100,0.2,0.4,6,32,1.0,1.0,76398,0.375,89800,0.361,57621,0.414
100,0.2,0.4,6,32,1.0,1.0,102843,0.492,111238,0.476,112979,0.450
100,0.2,0.4,6,32,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,1.0,69965,0.513,67760,0.557,59000,0.539
100,0.2,0.4,6,32,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,1.0,133552,0.614,108713,0.772,94330,0.806
100,0.2,0.4,6,32,1.0,1.0,101666,0.513,97637,0.537,100720,0.505
100,0.2,0.4,6,32,1.0,1.0,100274,0.427,127951,0.352,101677,0.407
100,0.2,0.4,6,32,1.0,2.0,95054,0.395,75871,0.532,65829,0.486
100,0.2,0.4,6,32,1.0,2.0,131927,0.329,109314,0.420,114331,0.364
100,0.2,0.4,6,32,1.0,2.0,60091,0.372,64831,0.413,48856,0.381
100,0.2,0.4,6,32,1.0,2.0,81805,0.497,81973,0.508,72249,0.567
100,0.2,0.4,6,32,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,2.0,93114,0.581,59822,0.495,45723,0.539
100,0.2,0.4,6,32,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,1.0,2.0,95281,0.693,103503,0.680,75834,0.821
100,0.2,0.4,6,32,1.0,2.0,85067,0.482,96897,0.446,74796,0.535
100,0.2,0.4,6,32,1.0,2.0,90039,0.375,86323,0.420,74308,0.441
100,0.2,0.4,6,32,5.0,0.1,123426,0.467,120408,0.493,92807,0.548
100,0.2,0.4,6,32,5.0,0.1,202026,0.327,196376,0.347,165241,0.396
100,0.2,0.4,6,32,5.0,0.1,94402,0.387,103515,0.379,80278,0.389
100,0.2,0.4,6,32,5.0,0.1,134600,0.488,138232,0.479,127261,0.507
100,0.2,0.4,6,32,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,0.1,88741,0.529,96030,0.512,78292,0.540
100,0.2,0.4,6,32,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,0.1,168320,0.602,148877,0.696,123179,0.847
100,0.2,0.4,6,32,5.0,0.1,158802,0.464,124384,0.544,111339,0.589
100,0.2,0.4,6,32,5.0,0.1,131024,0.426,141340,0.406,135303,0.400
100,0.2,0.4,6,32,5.0,0.5,105761,0.491,104095,0.508,81452,0.552
100,0.2,0.4,6,32,5.0,0.5,184641,0.321,158706,0.387,142327,0.407
100,0.2,0.4,6,32,5.0,0.5,85542,0.378,97638,0.367,68518,0.395
100,0.2,0.4,6,32,5.0,0.5,119062,0.495,120751,0.493,113159,0.501
100,0.2,0.4,6,32,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,0.5,77020,0.540,82644,0.525,64586,0.564
100,0.2,0.4,6,32,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,0.5,148465,0.618,126310,0.747,109631,0.797
100,0.2,0.4,6,32,5.0,0.5,109530,0.548,116002,0.523,106667,0.541
100,0.2,0.4,6,32,5.0,0.5,117459,0.413,147677,0.370,112027,0.418
100,0.2,0.4,6,32,5.0,1.0,104688,0.441,92589,0.524,66317,0.586
100,0.2,0.4,6,32,5.0,1.0,154926,0.336,139170,0.393,137746,0.370
100,0.2,0.4,6,32,5.0,1.0,76398,0.375,89800,0.361,57919,0.400
100,0.2,0.4,6,32,5.0,1.0,102843,0.492,111238,0.476,103403,0.479
100,0.2,0.4,6,32,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,1.0,69965,0.513,67760,0.557,54938,0.566
100,0.2,0.4,6,32,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,1.0,133552,0.614,108713,0.772,93471,0.828
100,0.2,0.4,6,32,5.0,1.0,101666,0.513,110635,0.502,88399,0.560
100,0.2,0.4,6,32,5.0,1.0,100274,0.427,107359,0.429,119493,0.353
100,0.2,0.4,6,32,5.0,2.0,95054,0.395,75871,0.532,58687,0.518
100,0.2,0.4,6,32,5.0,2.0,131927,0.329,109314,0.420,93198,0.430
100,0.2,0.4,6,32,5.0,2.0,60091,0.372,64831,0.413,44239,0.408
100,0.2,0.4,6,32,5.0,2.0,81805,0.497,81973,0.508,83065,0.477
100,0.2,0.4,6,32,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,2.0,51940,0.535,54766,0.560,43345,0.551
100,0.2,0.4,6,32,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,5.0,2.0,95281,0.693,103503,0.680,75273,0.814
100,0.2,0.4,6,32,5.0,2.0,85067,0.482,96897,0.446,71787,0.551
100,0.2,0.4,6,32,5.0,2.0,90039,0.375,86323,0.420,71394,0.447
100,0.2,0.4,6,32,10.0,0.1,123426,0.467,120408,0.493,92807,0.548
100,0.2,0.4,6,32,10.0,0.1,202026,0.327,196376,0.347,168588,0.388
100,0.2,0.4,6,32,10.0,0.1,94402,0.387,103515,0.379,79590,0.392
100,0.2,0.4,6,32,10.0,0.1,134600,0.488,138232,0.479,127625,0.505
100,0.2,0.4,6,32,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,10.0,0.1,88741,0.529,96030,0.512,74239,0.565
100,0.2,0.4,6,32,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.2,0.4,6,32,10.0,0.1,162469,0.679,148877,0.696,119999,0.815
100,0.2,0.4,6,32,10.0,0.1,128265,0.527,124384,0.544,115092,0.570
100,0.2,0.4,6,32,10.0,0.1,131024,0.426,141340,0.406,132800,0.401
100,0.2,0.4,6,32,10.0,0.5,105761,0.491,117095,0.469,82186,0.547
100,0.2,0.4,6,32,10.0,0.5,184641,0.321,158706,0.387,140703,0.406
